customer_id,tenure_months,monthly_charges,support_calls_ltm,internat_plan,contract_type,total_charges,churn_actual
TEL-0417,35,69.85707995057092,3,0,0,2664.898054718442,1
TEL-0418,8,58.51201199025,0,0,0,468.03810308981883,0
TEL-0419,26,106.58201652223552,0,0,1,2721.527459344152,0
TEL-0420,34,67.59677310116558,1,0,1,2104.323180494873,0
TEL-0421,7,31.097752458514808,3,0,0,234.7668385315824,1
TEL-0422,68,83.44241452865836,3,0,1,5386.333540357854,0
TEL-0423,58,97.07806182638798,0,0,1,5139.498167813105,0
TEL-0424,29,20.28812516656146,0,0,0,592.7334059873182,0
TEL-0425,36,105.89566854206295,1,0,1,4075.9748421686877,0
TEL-0426,21,38.60230000056656,2,0,0,795.5110733239221,0
TEL-0427,36,75.20693646533778,1,0,1,2860.727900906462,0
TEL-0428,10,61.579750068745014,4,0,0,657.2278647927945,1
TEL-0429,24,91.96538166105304,0,0,1,2187.041348110792,0
TEL-0430,64,57.116161478574185,2,1,0,3721.9303888181944,0
TEL-0431,49,106.97631766817108,0,0,1,5277.392131389706,0
TEL-0432,36,93.04963609587902,1,1,0,3644.029408170971,1
TEL-0433,24,84.77131710629214,2,0,1,2126.270397463901,0
TEL-0434,23,99.62405955628543,0,0,0,2486.275506349763,0
TEL-0435,62,95.40230349283823,3,1,1,5583.7178227620325,0
TEL-0436,37,23.593867492155333,0,0,1,839.8414725713661,0
TEL-0437,12,59.47343538448281,2,0,0,652.435025028568,0
TEL-0438,55,113.08072973164899,1,0,1,6219.32564367664,0
TEL-0439,13,32.57242689922262,1,1,0,455.1085141428775,0
TEL-0440,23,93.70965504320512,1,0,1,2080.6818390989456,0
TEL-0441,30,117.45918113353297,3,0,1,3261.8053580235073,1
TEL-0442,17,25.219862904497163,0,0,0,391.73300000197236,0
TEL-0443,62,88.21938806266104,0,0,1,5412.171536375381,0
TEL-0444,13,66.81541413010304,0,0,0,810.234215385859,0
TEL-0445,59,77.91752553747222,3,0,0,4455.637926249244,0
TEL-0446,19,28.534133648432487,1,0,1,576.8438564329887,0
TEL-0447,49,24.30069518669395,0,0,1,1163.1203179124575,0
TEL-0448,12,86.68666605509218,2,0,0,1063.0984173012382,0
TEL-0449,61,102.33094298207179,2,0,0,6244.884216607139,0
TEL-0450,19,98.20153349329672,1,0,1,1947.3782934308283,0
TEL-0451,9,74.38057278662373,0,0,0,623.3907899493031,0
TEL-0452,71,29.986682113617817,2,0,1,2308.0828003283355,0
TEL-0453,28,88.80444438360138,3,0,1,2557.9537351183208,0
TEL-0454,52,44.18888835541459,2,0,0,2192.560674653877,0
TEL-0455,16,111.10687027673836,1,0,0,1643.7608000209439,1
TEL-0456,69,103.82653595457049,1,0,1,6662.155598812998,0
TEL-0457,12,90.93829670873909,1,0,0,1152.9512847800027,1
TEL-0458,25,114.88459558311304,0,0,1,2922.727328786155,0
TEL-0459,52,23.142182151127294,3,0,1,1174.694532954019,0
TEL-0460,53,93.6200425060762,2,0,1,4796.037656065274,0
TEL-0461,23,53.02427793364053,0,1,0,1306.331924465007,0
TEL-0462,16,110.60658856863652,3,0,0,1902.3492707904722,1
TEL-0463,57,46.66751966619776,1,0,1,2703.280815620216,0
TEL-0464,39,92.48564993150171,2,0,1,3624.646143475507,0
TEL-0465,53,107.76470196507815,3,0,1,6073.009650932373,0
TEL-0466,42,24.16568183826824,0,0,0,1065.5716160656518,1
TEL-0467,58,59.764757959203614,1,0,1,3397.2542826345148,0
TEL-0468,39,96.23090320219387,0,0,0,3439.8084456310303,0
TEL-0469,14,65.4918889507587,3,0,1,966.1232671116974,0
TEL-0470,5,46.72526297935953,1,0,1,218.14628334923933,0
TEL-0471,35,41.980534882319006,1,0,1,1327.1994278488385,0
TEL-0472,18,33.151826691637794,3,0,0,637.7048792975783,0
TEL-0473,9,105.71295598562823,0,1,1,966.3070054246701,0
TEL-0474,58,77.53554032515561,3,0,0,4849.330576089435,0
TEL-0475,17,27.638494499145597,3,0,1,468.4061350810779,0
TEL-0476,7,58.25803235706354,0,0,0,442.5905561703342,0
TEL-0477,46,56.77336508051099,1,0,0,2535.3020532741093,0
TEL-0478,13,38.1739190709463,2,0,0,518.5452482638677,0
TEL-0479,40,63.550762547219065,3,0,1,2440.850829139982,0
TEL-0480,42,53.209936539313645,2,0,1,2011.855716628432,0
TEL-0481,9,54.18037054921825,1,1,1,475.8954607212931,0
TEL-0482,50,93.90265577879586,4,0,1,4918.40092027545,0
TEL-0483,27,42.32633855051963,1,0,1,1062.8198875117191,0
TEL-0484,66,84.18599588553555,2,0,0,5561.612012556831,1
TEL-0485,5,77.06496238809349,2,1,1,363.1548779906252,0
TEL-0486,29,76.80925123378672,3,0,1,2037.9660299648806,0
TEL-0487,37,86.30073461417759,1,0,0,3268.1350039198446,0
TEL-0488,38,74.8382036195654,1,1,0,3100.9175191436716,0
TEL-0489,8,107.92551148463846,1,0,0,830.7163414503028,1
TEL-0490,65,87.55800919502597,1,0,0,5783.066012159627,0
TEL-0491,17,74.69632513713881,5,0,0,1385.038043110129,1
TEL-0492,71,102.97631202876448,0,1,0,7531.36448378173,0
TEL-0493,45,80.61465649334798,2,0,1,3753.258766801974,0
TEL-0494,4,49.1144247785179,1,0,0,183.84230594009392,0
TEL-0495,36,40.709491817657124,3,0,0,1463.3755406641073,1
TEL-0496,70,35.23277856626788,3,0,1,2400.7318816855886,0
TEL-0497,31,109.94552125461016,0,1,1,3388.5135420759098,0
TEL-0498,19,91.01354317980658,3,0,0,1833.2986323139044,0
TEL-0499,61,113.73784381643208,0,0,1,6883.474321600901,0
TEL-0500,54,80.3291805714943,1,1,0,3958.5246053890205,0
TEL-0501,39,67.34008814949127,1,0,0,2839.2752852696435,0
TEL-0502,19,25.971648897088933,0,0,0,497.88431052156307,0
TEL-0503,39,87.16422815460298,2,1,1,3688.0105383442706,0
TEL-0504,67,78.22087597682312,0,0,1,5316.6377768236125,0
TEL-0505,45,119.02088935876215,1,0,1,4894.939605361043,0
TEL-0506,13,43.9158777782243,2,0,1,576.9431062600612,0
TEL-0507,58,73.07373552868359,1,0,1,4302.477170641109,0
TEL-0508,20,85.09573351180727,1,1,1,1604.680840226622,0
TEL-0509,61,84.45911747423436,2,0,1,5122.154498462928,0
TEL-0510,39,76.12935429484027,3,0,0,2944.9608237033467,0
TEL-0511,1,97.69280103272254,1,0,0,100.09362406830995,1
TEL-0512,3,40.498120952681646,0,0,1,115.65325647371115,0
TEL-0513,62,92.56272002744159,1,0,1,5832.717655149368,0
TEL-0514,63,81.97345714330892,5,0,1,4896.766086478337,0
TEL-0515,25,109.60751117945733,1,1,0,2710.837777358318,0
TEL-0516,56,104.71944390335817,2,0,1,5421.776305831057,0
TEL-0517,33,51.514703913255325,1,0,1,1542.6687823043324,0
TEL-0518,38,47.623732497515306,1,0,0,1744.7651385951592,0
TEL-0519,6,118.16533238524478,3,0,1,677.0266294952721,0
TEL-0520,58,72.72651809152566,0,0,1,4139.626615211535,0
TEL-0521,44,110.64209639144369,0,0,0,5318.061826268116,1
TEL-0522,45,36.38810237804822,2,0,1,1644.7445436972205,0
TEL-0523,32,84.28189148001742,3,0,0,2725.7042609662085,0
TEL-0524,45,100.98601873605861,1,0,0,4945.730620114241,0
TEL-0525,61,114.73952495864468,1,1,1,7588.64213703808,0
TEL-0526,47,53.73401410170235,3,0,0,2719.5135079666748,0
TEL-0527,21,92.49811699240524,1,0,0,1786.28459343066,1
TEL-0528,36,73.8813009039619,0,0,0,2731.165717803012,0
TEL-0529,19,26.06289260664682,4,0,0,525.7087719614048,0
TEL-0530,20,88.99997373089434,1,0,0,1899.4640288463447,0
TEL-0531,57,89.00965582378434,3,0,0,5152.603544475222,0
TEL-0532,18,113.0606804846537,0,0,1,1838.7040344666464,0
TEL-0533,47,69.73124461689724,1,0,1,3587.874845086235,0
TEL-0534,49,43.02509207105147,0,0,0,2096.506365129158,0
TEL-0535,14,24.456382344867915,3,0,0,335.10302631704457,0
TEL-0536,15,61.56421866859057,0,0,0,904.0610789410896,1
TEL-0537,31,50.19167000775018,1,0,0,1532.3384074495946,0
TEL-0538,1,96.10883060238756,1,0,1,91.15308866575474,1
TEL-0539,54,55.426776484104664,2,0,1,2889.6862523972945,0
TEL-0540,3,114.90711963148439,2,0,1,378.1839858527155,1
TEL-0541,16,116.23102029877842,3,0,0,1810.662827698015,1
TEL-0542,57,82.0908590217708,4,0,1,4704.189191221566,1
TEL-0543,12,112.86602870148829,2,0,0,1448.7377619061542,0
TEL-0544,16,96.08543445144956,1,0,1,1545.8002732918246,1
TEL-0545,24,74.68596409751262,1,1,1,1729.530984178063,0
TEL-0546,28,38.03079354227781,2,0,1,1069.9205227816285,0
TEL-0547,8,65.859794351384,0,0,0,486.21244084008816,0
TEL-0548,36,76.08744633626176,1,0,0,2536.454921348103,0
TEL-0549,8,106.39615807350101,1,0,1,884.2129376799626,0
TEL-0550,58,68.13333765356649,0,0,0,4281.67224375749,0
TEL-0551,60,109.76746726779567,1,0,0,6883.313441636838,0
TEL-0552,50,87.43489790234689,1,0,1,3999.808416396003,0
TEL-0553,28,33.699906305367136,1,0,0,925.2718872137477,0
TEL-0554,41,119.4981369325093,1,0,1,4411.983474941909,0
TEL-0555,64,72.72326607539127,4,0,0,4664.720913326912,0
TEL-0556,27,59.18582964090789,2,0,1,1499.9644860056756,0
TEL-0557,63,85.91137644695266,2,0,0,5810.929331273324,0
TEL-0558,17,30.889331398103906,1,0,1,483.56442647432976,0
TEL-0559,33,83.65386467533543,1,0,0,2485.311182477996,0
TEL-0560,29,69.8236000499273,0,0,1,2005.0996783983007,0
TEL-0561,13,60.667406999858315,0,0,1,734.3259742258906,0
TEL-0562,46,115.30200211788991,2,0,0,5556.342915871636,0
TEL-0563,35,72.25397167320531,0,0,0,2741.282674065282,0
TEL-0564,6,41.91174794699384,0,0,0,228.4326734955827,0
TEL-0565,69,65.89634793772987,2,1,0,4451.893554422783,0
TEL-0566,47,111.93874045726727,0,0,1,5783.881522511444,0
TEL-0567,25,37.609547133059465,2,0,0,983.9921154378962,0
TEL-0568,66,41.39570386882369,0,0,1,2979.748739087657,0
TEL-0569,10,21.302956775708374,3,0,1,198.71752924652733,0
TEL-0570,56,21.419004939576716,1,0,0,1132.622584769988,0
TEL-0571,30,102.93916269585125,2,1,1,2874.9742296856434,0
TEL-0572,5,93.21226068429559,1,0,0,447.6396742785115,0
TEL-0573,33,55.50410564519583,1,1,0,1913.8334507134502,1
TEL-0574,65,89.83111572275727,2,0,0,5447.745723199766,0
TEL-0575,18,59.52059263099702,2,0,1,1076.5633948259056,0
TEL-0576,49,115.28967959978274,2,0,0,5388.438698484287,0
TEL-0577,11,116.70526814260349,1,0,1,1368.27948925493,0
TEL-0578,26,59.27937758093434,0,0,0,1389.1695625571817,1
TEL-0579,63,105.4221906340868,2,0,1,6273.806181876706,0
TEL-0580,59,97.30890416974661,1,0,1,5862.067526976499,0
TEL-0581,27,50.99999371717893,3,0,0,1265.9339162899244,1
TEL-0582,49,43.203982890110595,5,0,1,2102.731786445842,0
TEL-0583,33,65.82346503928338,2,0,1,2144.4605714839745,0
TEL-0584,1,98.13488406144063,1,1,0,105.05384494212949,1
TEL-0585,21,116.01677847287455,2,0,0,2497.4546971295345,0
TEL-0586,55,96.35790688665726,1,0,0,5447.7602600375585,0
TEL-0587,6,105.520698501837,1,1,1,690.3342554861011,0
TEL-0588,69,80.30643061705166,1,0,1,6075.709344760403,0
TEL-0589,5,103.54078308421259,2,0,0,533.5865261091608,1
TEL-0590,3,98.44208580034177,2,0,0,296.6257785871856,1
TEL-0591,53,57.69855419262801,0,0,0,3124.0277844324432,0
TEL-0592,23,75.1990302120721,1,0,1,1688.9131457515018,0
TEL-0593,53,100.47531219896949,0,0,1,5844.351517734067,0
TEL-0594,37,24.605673418995636,1,0,1,947.740594050807,0
TEL-0595,17,100.80792823558299,1,0,0,1642.1029949534823,0
TEL-0596,1,37.788812404902345,0,1,0,34.44651513144831,0
TEL-0597,51,71.46836171214389,0,0,0,3312.9990732802016,0
TEL-0598,45,100.82754395559377,1,0,1,4269.46338316155,0
TEL-0599,4,45.382107815669485,1,0,0,171.83165640824342,1
TEL-0600,62,44.5807439306153,1,0,0,2717.043168708715,0
TEL-0601,65,60.27643984622519,2,1,1,3694.523716059896,0
TEL-0602,32,109.46427975776345,2,0,0,3594.5690548216103,1
TEL-0603,34,20.04427814372079,3,1,0,642.1491615659564,0
TEL-0604,39,110.1383096641935,4,0,1,4027.255423724579,0
TEL-0605,26,35.38070246416078,1,0,0,914.6064559897162,0
TEL-0606,34,119.00863760674821,1,0,0,4360.827137934584,1
TEL-0607,54,115.48469930384681,1,1,0,6196.643264803396,0
TEL-0608,3,69.46751895912834,2,0,0,204.81172849551362,0
TEL-0609,50,71.27202478126281,2,0,0,3619.2610608607292,0
TEL-0610,12,68.15493402758543,0,0,1,778.1462026330662,0
TEL-0611,65,83.54436456595226,1,0,0,5271.204547778885,0
TEL-0612,54,29.072170223493103,1,1,1,1480.047346349186,0
TEL-0613,5,23.26179483415665,1,0,0,117.9794035323891,0
TEL-0614,57,25.770292841589885,1,0,0,1526.8954739907804,0
TEL-0615,17,64.43653492415143,1,0,0,1133.4757247685607,0
TEL-0616,47,47.55479392194834,1,0,0,2125.47518581539,0
TEL-0617,23,82.20395623709938,2,0,0,1996.4366622418966,1
TEL-0618,14,119.2442289374779,0,0,0,1587.9360774902796,1
TEL-0619,66,58.63231730764659,2,0,1,3599.0927603841633,0
TEL-0620,51,77.38412541045133,0,0,0,3828.041725936162,0
TEL-0621,38,61.56038959073355,0,0,1,2385.0252524404623,0
TEL-0622,64,104.72716677218594,0,0,0,6222.639342524399,0
TEL-0623,38,110.22364034622382,0,0,0,4312.550857602152,0
TEL-0624,50,107.73556122052601,2,0,0,5777.931404402118,0
TEL-0625,30,117.43722386792577,1,0,0,3377.3586908016064,0
TEL-0626,51,22.751918514041527,1,0,1,1148.7923150867086,0
TEL-0627,63,103.9816162145531,5,0,1,6194.882736259907,0
TEL-0628,52,95.17721730390933,0,0,0,4811.886185172674,0
TEL-0629,38,42.86944094003648,2,0,0,1473.293062413769,0
TEL-0630,30,115.63200933875275,4,0,1,3783.7818825257136,1
TEL-0631,51,34.81779282299455,4,0,0,1745.8365592389287,0
TEL-0632,5,87.95499271339084,3,1,0,465.18253197111983,1
TEL-0633,29,42.48902168159125,2,0,0,1144.1159904844806,0
TEL-0634,4,63.138064877407466,1,0,0,268.32945394098704,0
TEL-0635,10,91.9159896944569,0,0,0,985.3664899903451,0
TEL-0636,56,76.33246420330467,0,0,1,4458.834477761513,0
TEL-0637,17,62.75018313281117,1,0,1,1152.7778604512914,0
TEL-0638,17,52.63384309319872,2,0,1,835.2185727513414,0
TEL-0639,69,103.96596557087904,3,1,0,7139.909390968011,0
TEL-0640,34,34.381435031481374,2,1,1,1197.0496499577575,0
TEL-0641,6,63.010287652980004,0,0,1,385.33510202249204,1
TEL-0642,53,110.37575717751422,1,0,1,6272.3268955246795,0
TEL-0643,66,104.58495504599676,1,0,0,6510.112880439157,0
TEL-0644,43,60.09417624730467,2,0,1,2416.419095063038,0
TEL-0645,23,96.31083636013084,1,0,0,2105.8885928327186,0
TEL-0646,55,102.31608307088592,4,0,1,6068.06511010223,0
TEL-0647,16,108.88874240036297,1,0,0,1895.893108470077,0
TEL-0648,8,74.4505769049228,1,0,0,603.8990175319444,0
TEL-0649,4,40.446088605471175,0,1,0,161.82874593164482,0
TEL-0650,4,45.53090765039316,2,0,1,185.9622725104565,0
TEL-0651,56,49.56946740416042,0,0,0,2840.461627121802,0
TEL-0652,25,79.38024808096155,1,0,1,1853.6497304604832,0
TEL-0653,67,23.280962412860845,1,0,1,1617.9781330224557,0
TEL-0654,67,83.60424687799683,2,0,1,5548.103628109251,0
TEL-0655,27,56.4354238428232,2,0,1,1529.0536181161892,0
TEL-0656,32,49.524180248964214,1,0,1,1435.9053830270063,0
TEL-0657,50,107.94965707281264,0,0,1,5683.070831221261,0
TEL-0658,61,66.0002395580799,3,1,0,4296.102187780409,0
TEL-0659,51,29.505304553269276,0,1,1,1540.7109392711805,0
TEL-0660,19,102.6746768026247,5,0,1,2047.8618109454526,1
TEL-0661,21,24.76412574365066,1,0,0,522.4082767509605,0
TEL-0662,5,92.67492241681967,1,0,1,474.34300229870445,0
TEL-0663,42,97.39062217706652,0,0,0,4004.1572172302067,0
TEL-0664,61,55.260260592885814,0,1,0,3567.650281128115,0
TEL-0665,22,102.47878562777868,2,0,0,2240.226435054518,1
TEL-0666,21,71.56594058564534,3,0,0,1557.052597542267,0
TEL-0667,70,66.32936532727967,4,1,1,4755.816243532426,0
TEL-0668,1,24.540328146869257,3,0,1,25.53330108088168,0
TEL-0669,5,49.00291936489059,2,1,1,258.99100735480096,0
TEL-0670,12,113.10099708852998,2,0,1,1360.6629429294824,0
TEL-0671,46,59.18239632835,3,0,0,2892.847767493093,0
TEL-0672,34,74.67005205567683,0,0,0,2537.3891146902165,0
TEL-0673,49,73.20216789842519,0,0,1,3914.487126253436,0
TEL-0674,45,79.04310898226933,4,0,1,3736.6875492646177,0
TEL-0675,27,26.13309556432826,2,0,0,659.1855120875706,0
TEL-0676,26,56.21762547987283,2,0,1,1558.006235627168,0
TEL-0677,47,92.31282738825541,1,1,1,4383.467593825628,0
TEL-0678,56,40.0560251072983,2,0,1,2460.479905325102,0
TEL-0679,63,40.357837754636044,2,0,0,2653.8151781658016,0
TEL-0680,48,21.00906066890247,4,0,0,924.6119359166231,0
TEL-0681,61,63.748192660820976,1,0,1,3806.94754095807,0
TEL-0682,26,108.2734380673422,1,0,1,2824.8358194063453,0
TEL-0683,36,25.190094358730903,1,0,0,968.3298464122316,0
TEL-0684,1,39.11187094960026,0,0,1,40.9058975379149,0
TEL-0685,8,51.00845383427551,0,0,1,397.4056453828133,0
TEL-0686,52,93.17247365642129,0,0,0,4993.643941691383,0
TEL-0687,47,84.06355928025866,2,0,0,4011.762090027048,0
TEL-0688,56,61.5943904581855,2,0,0,3191.315575570329,0
TEL-0689,14,95.90689392583757,1,1,0,1271.4956531850908,1
TEL-0690,28,80.96310116569019,1,1,1,2194.932743134707,0
TEL-0691,2,109.60407996572191,0,0,0,205.85765549951427,0
TEL-0692,26,101.8026749138693,2,0,1,2461.6595339076775,0
TEL-0693,14,45.28136060892005,1,0,1,577.9239114769255,0
TEL-0694,59,47.143857763420016,1,0,0,2989.043640595748,0
TEL-0695,56,32.535647579238564,1,1,1,1745.0874036267687,0
TEL-0696,7,53.69647257174565,2,0,0,360.1126464865816,0
TEL-0697,3,119.95439187190944,4,0,0,338.71964054154205,1
TEL-0698,23,60.5751168615061,1,1,1,1386.3722752721912,0
TEL-0699,18,42.04884346891064,0,0,1,759.0350722478771,0
TEL-0700,38,96.2482884475553,3,0,0,3444.0465694586765,1
TEL-0701,15,74.24710034626561,1,0,0,1137.8896035039554,0
TEL-0702,64,34.96014495269525,0,0,0,2337.239496644082,0
TEL-0703,28,58.06896811608658,0,0,0,1584.9056415070622,0
TEL-0704,39,61.44697155393433,2,0,0,2437.387724894508,0
TEL-0705,57,95.38297005692186,1,0,1,5439.332306330213,0
TEL-0706,17,22.067136889190447,5,0,0,352.29885153956644,1
TEL-0707,44,46.901964679831046,2,0,1,2158.620557901575,0
TEL-0708,25,71.7596301315522,2,0,0,1902.151542182256,0
TEL-0709,17,46.88467424528433,0,0,1,820.7582591342677,0
TEL-0710,13,82.84340474189989,2,0,1,1039.0327247598489,0
TEL-0711,25,68.18674792746165,3,0,1,1850.1766593546395,0
TEL-0712,68,56.17102548595806,3,0,0,3785.5268473361707,0
TEL-0713,10,114.92086268705123,2,0,1,1095.3977340042252,0
TEL-0714,67,83.21594991864575,1,0,1,5473.1416456967945,0
TEL-0715,18,32.99413722679412,1,0,1,616.7089370672611,0
TEL-0716,34,76.00916974433954,1,0,1,2763.110888457272,0
TEL-0717,8,98.0731853200901,1,0,0,762.0797263394853,0
TEL-0718,40,90.84896974927973,1,0,1,3439.632441041659,0
TEL-0719,42,37.20892292952594,2,0,1,1602.3108178660816,0
TEL-0720,41,117.24199990401033,5,0,1,5211.8716220195,1
TEL-0721,6,64.88136457466061,1,1,1,364.6301569574249,0
TEL-0722,52,35.90250037402613,1,0,1,1980.0732157072969,0
TEL-0723,26,38.01957541281479,2,0,1,983.8841585898991,0
TEL-0724,64,29.823499218908047,1,0,1,2023.040089888088,0
TEL-0725,59,100.35181084349344,0,0,1,5927.318399850189,0
TEL-0726,56,32.20304943218487,3,0,0,1759.1260670236131,0
TEL-0727,59,32.51252571417469,3,0,1,1993.7182697108221,0
TEL-0728,70,105.04716147608377,5,0,1,7942.487944824379,1
TEL-0729,33,54.46040844475596,2,0,0,1732.5849950805118,1
TEL-0730,53,23.085790430807243,0,1,0,1213.9415933396783,0
TEL-0731,22,25.189529951841088,1,0,1,524.1780664578836,0
TEL-0732,21,34.217044670389555,3,0,1,673.0602094705444,0
TEL-0733,70,41.33933479756895,4,1,0,3054.5825466959463,0
TEL-0734,70,86.51461942384054,4,0,1,5693.466339324458,0
TEL-0735,4,35.73262800018283,2,1,1,151.31533528232154,0
TEL-0736,62,31.8874391177072,1,0,0,1949.0333471176555,0
TEL-0737,62,96.47191414762791,1,0,0,6573.461571652107,0
TEL-0738,24,87.10552838599145,1,0,1,1963.9891499565827,0
TEL-0739,55,63.53242214552362,0,0,1,3209.8331839796692,0
TEL-0740,9,74.9309771480104,2,1,0,617.115007405279,1
TEL-0741,3,51.19840203264185,2,0,0,163.89892561083929,1
TEL-0742,31,68.25004202353607,0,0,0,2089.4213325418277,0
TEL-0743,40,70.66726489827458,1,1,1,2545.7878502912104,0
TEL-0744,36,58.723727117809595,2,0,0,2272.511569048298,0
TEL-0745,24,110.65722106721627,2,1,1,2855.976655308637,0
TEL-0746,6,21.606186498100616,3,0,0,137.58171395457694,1
TEL-0747,66,98.21712630912462,2,0,1,6156.033789882266,0
TEL-0748,4,32.43828312413243,4,0,0,126.45098586194031,1
TEL-0749,6,99.75473605371994,2,0,1,627.847477458731,0
TEL-0750,51,81.59119156767213,1,0,1,4152.290119869719,0
TEL-0751,62,104.32780909364024,0,1,0,6020.491780076419,0
TEL-0752,57,29.751432564089747,2,1,0,1608.5974871468172,0
TEL-0753,66,75.8980634099774,2,0,1,5482.738109338361,0
TEL-0754,8,70.10878802621971,3,0,0,521.7230284109829,1
TEL-0755,26,90.61931829633586,1,1,1,2462.6361527652384,0
TEL-0756,51,73.42905518936757,2,0,0,3728.4180459285312,0
TEL-0757,45,74.07345671331042,3,0,0,3499.0386105082152,0
TEL-0758,44,62.95959435760647,0,0,1,2859.486045645879,0
TEL-0759,5,50.88344240073408,1,1,1,251.32182924816664,0
TEL-0760,70,68.22643612521921,3,0,1,4636.310515728492,0
TEL-0761,26,31.84923587684006,1,0,0,870.2061018229576,0
TEL-0762,68,116.15133389830848,1,0,0,7618.914271742866,0
TEL-0763,19,91.44107636265983,4,0,1,1837.3741596564798,0
TEL-0764,20,115.24671166878468,0,1,0,2387.8395214206785,0
TEL-0765,12,42.67273823299632,2,1,0,520.0273136042775,0
TEL-0766,47,107.9341020176528,4,0,0,4939.790723298018,0
TEL-0767,1,100.87899845635384,2,0,0,94.92877900542668,0
TEL-0768,14,87.71524124576736,2,1,1,1279.6930436011346,0
TEL-0769,64,82.50291860852057,2,0,1,4848.636308384618,0
TEL-0770,38,51.654966526787,1,0,1,2147.613146150757,0
TEL-0771,37,101.64107849650307,1,1,1,4120.807266704692,0
TEL-0772,11,70.15154614797338,2,0,1,714.5980061413102,0
TEL-0773,3,27.089157589128536,1,0,1,74.83003769649126,0
TEL-0774,33,51.286316085513,2,0,1,1662.9039431648634,0
TEL-0775,6,113.52970985453275,0,0,0,744.3484519641587,0
TEL-0776,50,105.06802606048463,0,0,0,5148.659932648915,0
TEL-0777,10,118.19056980765392,2,0,1,1149.7110852545725,1
TEL-0778,5,82.79933826040981,3,1,0,430.85339946685383,1
TEL-0779,23,44.751007314041196,0,0,0,963.1385046308077,0
TEL-0780,10,36.281504967686374,3,0,1,352.8973902574937,0
TEL-0781,44,38.691444060846166,2,0,1,1631.3669155154366,0
TEL-0782,2,21.979565834725438,3,0,1,44.851806438496425,0
TEL-0783,13,59.06821109859392,1,0,0,716.0932266370385,0
TEL-0784,40,39.14276804995425,2,0,1,1580.9611376136613,0
TEL-0785,2,61.16554604567024,0,0,1,131.07890505544228,0
TEL-0786,65,113.49944318387654,2,0,1,7398.372346043987,0
TEL-0787,63,63.05402095071899,1,0,0,4118.1878340852945,0
TEL-0788,17,107.79844969848348,0,0,0,1676.895787191919,0
TEL-0789,9,80.55047666158765,3,0,0,717.560565136571,1
TEL-0790,15,44.71315546613919,1,0,0,616.35651763758,0
TEL-0791,24,55.58547592592114,2,0,0,1360.5888202300641,0
TEL-0792,38,28.39195358214294,1,0,0,1031.6504007285218,0
TEL-0793,35,53.34625935960105,0,0,1,1787.679072504093,0
TEL-0794,49,87.7540945503534,0,0,1,3935.9742056660643,0
TEL-0795,69,27.21110929294352,1,1,1,1806.3083327835186,0
TEL-0796,62,40.54014084780293,2,0,0,2516.845334448586,0
TEL-0797,60,58.14410414133115,1,0,0,3547.716078745086,0
TEL-0798,50,118.20495370159625,1,0,0,5398.024900592333,0
TEL-0799,9,98.48618229588801,1,0,0,913.2255872176677,0
TEL-0800,34,93.3486746492104,0,1,0,3166.793593740188,0
TEL-0801,35,31.619095652544598,0,0,0,1114.8373326671565,0
TEL-0802,1,98.09958936149914,0,0,1,104.62903276899783,0
TEL-0803,40,98.52688115160151,1,0,1,3816.715755885556,0
TEL-0804,64,80.11026956243282,3,0,1,4792.825529344534,0
TEL-0805,22,119.0361781998372,1,0,1,2645.931975751697,0
TEL-0806,60,52.525390592455196,2,1,1,3432.0228360362134,0
TEL-0807,64,114.12724482418517,3,0,1,7330.2481219088095,0
TEL-0808,11,111.47311149565036,0,0,1,1307.6026485954064,0
TEL-0809,14,21.148065974937783,1,0,1,311.292970016293,1
TEL-0810,60,65.0116526474811,2,0,1,3914.9997359429235,0
TEL-0811,30,117.71042330515733,2,0,0,3635.5251111844163,0
TEL-0812,35,30.31213624080758,5,0,1,1041.1237076128612,0
TEL-0813,37,74.77846943833194,4,0,1,2783.752081256053,1
TEL-0814,5,117.89575070411041,2,0,1,590.3377131099879,0
TEL-0815,26,75.54954241058601,1,0,0,2046.438702296047,0
TEL-0816,62,38.9815302972156,0,0,0,2373.3424609346944,0
TEL-0817,4,78.21832300925897,2,0,1,287.8288564517026,0
TEL-0818,42,40.44405739495468,2,0,1,1796.7337204817075,0
TEL-0819,18,71.97042628944843,3,1,0,1343.361891231569,1
TEL-0820,40,27.4042217912348,1,0,1,1194.8511357037173,0
TEL-0821,39,80.54826692144047,1,0,1,3096.596459675277,0
TEL-0822,14,71.67899391281583,1,0,0,918.8512911573781,0
TEL-0823,32,94.0161368761463,2,0,1,2780.8432845524685,0
TEL-0824,51,83.07004711587851,0,0,0,4468.160009691819,0
TEL-0825,38,74.96062685307567,1,1,1,2602.254814146371,0
TEL-0826,23,88.97788492481212,0,0,1,2213.4138891177786,0
TEL-0827,63,34.394191357223086,2,0,1,2072.208460532788,0
TEL-0828,15,79.5359661258604,1,0,1,1288.2151814674048,0
TEL-0829,25,37.21106028227777,4,1,0,981.1639062486835,0
TEL-0830,17,112.55222078518808,1,0,1,2055.438056722334,0
TEL-0831,66,26.83341048456042,0,0,1,1669.717659585019,0
TEL-0832,53,63.03747496907933,1,1,1,3404.9283026399507,0
TEL-0833,51,89.57974776554448,2,0,0,4197.224069053859,0
TEL-0834,39,65.80222116682587,0,0,0,2413.4800486222744,0
